image_name,ground_truth,bbox
4105.jpg,human,"[94.9374976, 882.57024, 244.23424, 532.9689599999999]"
4106.jpg,human,"[354.461696, 890.337792, 192.9846784, 513.96864]"
4107.jpg,human,"[586.829824, 921.84576, 218.585088, 508.06118399999997]"
4108.jpg,human,"[251.912192, 902.9222400000001, 303.613952, 528.324096]"
4109.jpg,human,"[0.0, 881.144832, 61.657088, 492.907008]"
411.jpg,animal,"[184.7672832, 851.848704, 159.4832896, 93.326592]"
4110.jpg,human,"[587.843584, 856.912896, 307.810304, 583.547904]"
4111.jpg,human,"[834.953216, 892.306944, 305.229824, 535.630848]"
4112.jpg,human,"[1068.322816, 907.4088959999999, 270.948352, 526.45632]"
4113.jpg,human,"[213.518336, 773.753856, 332.480512, 658.447872]"
4114.jpg,human,"[631.621632, 0.0, 500.187136, 1127.9846400000001]"
4115.jpg,human,"[439.138304, 780.062208, 240.246784, 653.784576]"
4116.jpg,human,"[586.829824, 815.50848, 338.70848, 622.276608]"
4117.jpg,human,"[567.660544, 0.0, 421.38624, 1101.80352]"
4118.jpg,human,"[892.061696, 0.0, 494.276608, 1144.369152]"
4119.jpg,human,"[980.436992, 8.89631232, 486.750208, 1126.9248]"
412.jpg,animal,"[20.69504, 868.01664, 156.142592, 97.23525120000001]"
4120.jpg,human,"[837.543936, 0.0, 476.88704, 1124.368896]"
4121.jpg,human,"[642.422784, 0.0, 571.598848, 1116.652032]"
4122.jpg,human,"[764.061696, 6.15384576, 640.0, 1246.522368]"
4123.jpg,human,"[711.563264, 0.0, 915.021824, 1270.428672]"
4124.jpg,human,"[428.0832, 0.0, 828.137472, 1424.2176]"
4125.jpg,human,"[128.1079296, 0.0, 1771.42784, 1441.410048]"
4126.jpg,human,"[1854.95552, 955.53792, 190.185472, 486.92275199999995]"
4126.jpg,human,"[1661.730816, 966.9119999999999, 232.087552, 466.14220800000004]"
4127.jpg,human,"[124.0614912, 774.1532159999999, 358.4, 651.815424]"
4128.jpg,human,"[1584.162816, 935.0952960000001, 214.493184, 512.796672]"
4128.jpg,human,"[1409.970176, 929.7223680000001, 216.614912, 506.09203199999996]"
4129.jpg,human,"[1094.89152, 927.7532160000001, 246.153216, 500.184576]"
4129.jpg,human,"[1222.89152, 888.36864, 279.629824, 555.3223680000001]"
413.jpg,animal,"[7.19169536, 835.313664, 122.049536, 134.7644928]"
4130.jpg,human,"[596.676608, 799.7537280000001, 346.585088, 630.153216]"
4131.jpg,human,"[1069.29152, 874.584576, 305.229824, 561.23136]"
4132.jpg,human,"[777.846784, 882.461184, 222.523392, 551.3840640000001]"
4132.jpg,human,"[621.479936, 776.0855040000001, 237.809664, 658.404864]"
4133.jpg,human,"[332.41088, 744.961536, 308.252672, 692.269056]"
4133.jpg,human,"[602.585088, 858.8313600000001, 212.676608, 584.8611840000001]"
4134.jpg,human,"[105.8381824, 705.28512, 317.790208, 726.0180479999999]"
4134.jpg,human,"[345.196544, 815.4332160000001, 230.825984, 619.3628160000001]"
4135.jpg,human,"[811.323392, 890.337792, 287.50848, 549.414912]"
4136.jpg,human,"[662.530048, 889.1351040000001, 276.119552, 545.346048]"
4137.jpg,human,"[458.829824, 831.2616959999999, 332.8, 608.492544]"
4138.jpg,human,"[970.276864, 860.59008, 218.619904, 577.43616]"
4138.jpg,human,"[874.338304, 947.446272, 181.169152, 486.40051199999994]"
4139.jpg,human,"[1173.661696, 892.306944, 192.9846784, 537.5999999999999]"
4139.jpg,human,"[1047.076864, 962.989056, 187.1130624, 471.09888]"
414.jpg,animal,"[9.1558912, 841.2180480000001, 119.8526464, 131.4491904]"
4140.jpg,human,"[1346.953216, 902.15424, 202.830848, 521.846784]"
4140.jpg,human,"[1274.09152, 978.95424, 133.9076608, 454.89254399999993]"
4140.jpg,human,"[1187.446784, 1000.614912, 145.7231872, 437.16864]"
4141.jpg,human,"[1388.30848, 850.953216, 291.446784, 578.953728]"
4142.jpg,human,"[1081.10848, 815.50848, 372.185088, 616.369152]"
4143.jpg,human,"[771.938304, 776.123904, 389.90848, 659.692032]"
4144.jpg,human,"[47.2614912, 740.6776319999999, 281.6, 699.076608]"
4145.jpg,human,"[519.876608, 801.7228799999999, 279.629824, 638.03136]"
4146.jpg,human,"[299.323392, 772.1840639999999, 226.461696, 669.537792]"
4147.jpg,human,"[9.84614912, 837.1691519999999, 165.4153216, 504.12288]"
4148.jpg,human,"[0.0, 843.2578560000001, 344.707072, 586.618368]"
4149.jpg,human,"[1797.90848, 1038.030336, 200.8614912, 393.84576000000004]"
4149.jpg,human,"[7.1458816, 811.204608, 197.3512192, 528.228864]"
4149.jpg,human,"[405.364736, 833.292288, 311.932928, 601.516032]"
415.jpg,animal,"[35.0531584, 843.85536, 91.1675392, 116.33034239999999]"
4150.jpg,human,"[616.853504, 870.107136, 336.879616, 566.757888]"
4150.jpg,human,"[153.6, 809.599488, 279.629824, 622.276608]"
4150.jpg,human,"[1879.12192, 1046.089728, 154.4841216, 364.474368]"
4151.jpg,human,"[362.338304, 835.1999999999999, 267.814912, 586.830336]"
4151.jpg,human,"[960.985088, 890.337792, 285.538304, 543.507456]"
4152.jpg,human,"[1414.72768, 981.5101440000001, 327.737344, 452.058624]"
4152.jpg,human,"[1730.953216, 998.6457599999999, 202.830848, 429.29203199999995]"
4152.jpg,human,"[897.970176, 939.569664, 236.30848, 490.33881599999995]"
4153.jpg,human,"[1581.29152, 994.7074559999999, 220.553216, 448.985088]"
4153.jpg,human,"[1411.938304, 965.1686399999999, 216.614912, 464.73830399999997]"
4153.jpg,human,"[701.046784, 931.693056, 297.353216, 521.846784]"
4154.jpg,human,"[1001.138176, 976.149504, 291.741696, 460.41446399999995]"
4154.jpg,human,"[1884.553216, 998.6457599999999, 157.5385088, 429.29203199999995]"
4154.jpg,human,"[1627.547648, 1007.3303040000001, 236.529664, 428.975616]"
4155.jpg,human,"[1.969229824, 807.6303359999999, 118.1538304, 535.630848]"
4156.jpg,human,"[83.555328, 702.8536320000001, 273.711104, 741.851136]"
4157.jpg,human,"[607.510528, 772.322304, 236.785664, 666.518016]"
4158.jpg,human,"[268.343296, 757.473792, 381.98272, 676.30848]"
4159.jpg,human,"[954.161152, 6.925870079999999, 1072.4352, 1418.821632]"
416.jpg,animal,"[45.4897664, 838.0631040000001, 142.5934336, 108.685056]"
4160.jpg,human,"[927.50848, 0.246153216, 1120.49152, 1435.56864]"
4161.jpg,human,"[1087.014912, 2.21538816, 960.985088, 1429.661184]"
4162.jpg,human,"[966.998016, 0.7916113920000001, 1053.923328, 1432.7070720000002]"
4163.jpg,human,"[994.076672, 0.0, 1053.923328, 1432.7070720000002]"
4164.jpg,human,"[935.770112, 1.3554693119999999, 1098.375168, 1423.816704]"
4165.jpg,human,"[890.478592, 9.47854848, 1143.666688, 1415.694336]"
4166.jpg,human,"[1039.792128, 0.0, 1008.187392, 1441.1535359999998]"
4167.jpg,human,"[909.785088, 0.0, 1138.214912, 1441.7233919999999]"
4168.jpg,human,"[984.129536, 836.293632, 311.187456, 594.957312]"
4169.jpg,human,"[1242.804224, 861.570048, 289.792, 577.457664]"
417.jpg,animal,"[1.944920064, 849.904128, 231.44448, 91.3823232]"
4170.jpg,human,"[667.127808, 796.13952, 431.112192, 642.541056]"
4171.jpg,human,"[1023.0272, 838.238208, 293.6832, 596.901888]"
4172.jpg,human,"[735.451136, 838.159872, 338.352128, 598.70208]"
4173.jpg,human,"[513.458176, 748.8, 272.287744, 686.3385599999999]"
4174.jpg,human,"[6.35041792, 731.925504, 178.0998144, 619.097088]"
4175.jpg,human,"[85.9181056, 774.661632, 365.95712, 661.489152]"
4176.jpg,human,"[492.064768, 809.07264, 268.398592, 629.955072]"
4177.jpg,human,"[235.33568, 762.410496, 223.666176, 674.674176]"
4178.jpg,human,"[539.518976, 806.364672, 312.866816, 630.875136]"
4179.jpg,human,"[328.691712, 772.13184, 248.948736, 663.008256]"
418.jpg,animal,"[580.786176, 751.675392, 97.3600768, 93.9876864]"
4180.jpg,human,"[986.548224, 913.2288000000001, 255.502336, 523.026432]"
4181.jpg,human,"[592.396288, 886.5223679999999, 307.800064, 547.969536]"
4182.jpg,human,"[840.54016, 895.3943039999999, 240.293888, 543.68256]"
4183.jpg,human,"[1065.816064, 1021.0022399999999, 260.61824, 418.02547200000004]"
4184.jpg,human,"[867.434496, 1009.3363200000001, 233.39008, 427.74681599999997]"
4185.jpg,human,"[976.453632, 916.873728, 198.8886528, 518.358528]"
4186.jpg,human,"[670.99648, 984.0614400000001, 223.666176, 453.023232]"
4187.jpg,human,"[1126.109184, 929.619456, 276.178944, 528.850944]"
4188.jpg,human,"[760.46336, 875.1790080000001, 262.56384, 563.848704]"
4189.jpg,human,"[735.178752, 873.2359680000001, 200.3267584, 556.0704]"
419.jpg,animal,"[7.37329152, 1025.028096, 560.422912, 223.638528]"
4190.jpg,human,"[1024.620544, 923.1713279999999, 264.71424, 511.83206400000006]"
4191.jpg,human,"[1363.908608, 946.22208, 210.860032, 488.99481599999996]"
4192.jpg,human,"[538.742784, 877.1235839999999, 175.0427648, 552.182784]"
4192.jpg,human,"[538.97216, 922.9977600000001, 233.41056, 514.939392]"
4193.jpg,human,"[1911.855104, 1034.612736, 136.1442816, 402.47040000000004]"
4194.jpg,human,"[252.798976, 864.8217599999999, 236.527616, 570.875904]"
4195.jpg,human,"[433.717248, 923.7872639999999, 219.774976, 513.295872]"
4195.jpg,human,"[343.123968, 872.6415360000001, 284.495872, 564.0207359999999]"
4196.jpg,human,"[0.0, 0.0, 380.440576, 1429.420032]"
4197.jpg,human,"[0.0, 0.0, 341.540864, 1429.420032]"
4198.jpg,human,"[0.0, 3.8886144, 383.727616, 1436.97408]"
4199.jpg,human,"[0.0, 0.0, 630.939648, 1431.2263679999999]"
42.jpg,animal,"[1010.14272, 987.18804, 142.222272, 63.851328]"
420.jpg,animal,"[537.450496, 982.2781439999999, 207.730688, 260.15999999999997]"
4200.jpg,human,"[1106.374656, 195.760128, 275.175424, 864.36096]"
4201.jpg,human,"[1077.15584, 156.1728, 358.731776, 946.919424]"
4202.jpg,human,"[1011.539968, 0.0, 539.680768, 1269.356544]"
4203.jpg,human,"[805.910528, 225.46022399999998, 642.871296, 866.222592]"
4204.jpg,human,"[937.45152, 0.0, 680.722432, 1279.5955199999999]"
4205.jpg,human,"[702.603264, 0.0, 794.791936, 1437.046272]"
4206.jpg,human,"[1231.13472, 919.898112, 122.5299968, 515.240448]"
4206.jpg,human,"[1087.209472, 1003.504128, 293.6832, 414.13632000000007]"
4207.jpg,human,"[1307.404288, 944.034816, 200.9780224, 496.33689599999997]"
4207.jpg,human,"[1262.252032, 1017.114624, 247.005184, 410.24870400000003]"
4208.jpg,human,"[1388.673024, 1028.779008, 163.3732608, 400.52582400000006]"
4208.jpg,human,"[1475.13344, 960.657408, 159.0665216, 482.98444799999993]"
4209.jpg,human,"[1283.4304, 965.615616, 256.929792, 455.901696]"
4209.jpg,vehicle,"[1170.8416, 1180.435968, 429.828096, 260.53632]"
4209.jpg,human,"[1047.855104, 899.4309119999999, 182.9492736, 545.726976]"
421.jpg,animal,"[438.726656, 1029.837312, 339.74272, 195.520512]"
4210.jpg,vehicle,"[639.879168, 1145.438208, 567.916544, 299.423232]"
4210.jpg,human,"[420.102144, 836.293632, 200.3267584, 598.844928]"
4210.jpg,human,"[797.874176, 895.147008, 314.636288, 486.45427199999995]"
4211.jpg,human,"[1050.744832, 919.466496, 290.865152, 508.065792]"
4211.jpg,human,"[707.950592, 865.457664, 221.720576, 577.457664]"
4211.jpg,vehicle,"[894.662656, 1157.104128, 519.292928, 281.923584]"
4212.jpg,human,"[1944.32, 1002.166272, 103.6591104, 430.80652799999996]"
4213.jpg,human,"[1274.7264, 917.259264, 216.782848, 513.672192]"
4214.jpg,human,"[1616.0256, 935.357952, 290.217984, 501.977088]"
4215.jpg,human,"[87.4305536, 862.420992, 233.396224, 566.854656]"
4216.jpg,human,"[1.68270848, 782.802432, 342.781952, 649.0383360000001]"
4217.jpg,human,"[604.745728, 849.655296, 321.081344, 585.61536]"
4218.jpg,human,"[282.599424, 805.3401600000001, 359.190528, 631.093248]"
4219.jpg,human,"[1038.99136, 918.678528, 315.631616, 517.6826880000001]"
422.jpg,animal,"[552.333312, 966.557184, 235.54048, 250.84723200000002]"
4220.jpg,human,"[816.86528, 912.1213440000001, 313.131008, 523.017216]"
4221.jpg,human,"[536.797184, 879.06816, 338.415616, 558.0149759999999]"
4222.jpg,human,"[913.614848, 913.417728, 314.161152, 521.42592]"
4223.jpg,human,"[763.725824, 887.367168, 290.492416, 547.496448]"
4224.jpg,human,"[376.420352, 786.6716159999999, 289.767424, 640.866816]"
4225.jpg,human,"[159.420416, 777.068544, 300.726272, 654.477312]"
4226.jpg,human,"[578.033664, 846.0718079999999, 242.223104, 599.609856]"
4227.jpg,human,"[665.976832, 818.67264, 243.195904, 623.818752]"
4228.jpg,human,"[38.71232, 818.9414400000001, 310.53824, 613.19424]"
4229.jpg,human,"[290.209792, 851.61216, 324.655104, 586.6813440000001]"
423.jpg,animal,"[509.42976, 943.80288, 283.086848, 291.71558400000004]"
4230.jpg,human,"[584.86784, 874.5584640000001, 248.03328, 563.794944]"
4231.jpg,human,"[387.039232, 167.45318400000002, 169.2080128, 736.891392]"
4232.jpg,human,"[1660.178432, 195.2256, 387.203072, 878.026752]"
4232.jpg,human,"[631.11168, 69.95712, 415.674368, 996.283392]"
4233.jpg,human,"[905.969664, 7.44059904, 451.647488, 1123.719168]"
4233.jpg,human,"[1852.725248, 195.2256, 194.6556416, 878.026752]"
4234.jpg,human,"[1133.715456, 0.0, 683.495424, 1196.2598400000002]"
4235.jpg,human,"[401.26464, 46.005504, 542.101504, 958.758912]"
4236.jpg,human,"[372.5312, 24.9096192, 271.108096, 939.3515520000001]"
4237.jpg,human,"[803.252224, 910.1767679999999, 192.5470208, 528.850944]"
4237.jpg,human,"[989.37856, 884.986368, 188.8710656, 546.2231039999999]"
4238.jpg,human,"[698.226688, 93.5695872, 560.136192, 939.0981120000001]"
4239.jpg,human,"[777.967616, 830.4614399999999, 194.4920064, 606.6232319999999]"
4239.jpg,human,"[579.586048, 894.6232319999999, 239.224832, 534.683136]"
424.jpg,animal,"[894.101504, 919.084032, 337.33632, 213.33196800000002]"
4240.jpg,human,"[315.076608, 884.9018879999999, 241.170432, 554.1273600000001]"
4240.jpg,human,"[428.935168, 835.9357439999999, 266.52672, 607.35744]"
4241.jpg,human,"[706.504704, 905.370624, 160.5070848, 538.685952]"
4241.jpg,human,"[751.23712, 876.206592, 213.020672, 558.12864]"
4242.jpg,human,"[888.827904, 935.453184, 169.2080128, 486.076416]"
4242.jpg,human,"[958.388224, 910.596096, 218.970112, 536.891904]"
4243.jpg,human,"[1120.274432, 954.895872, 188.6572544, 474.41049599999997]"
4243.jpg,human,"[1254.473728, 908.2321919999999, 176.9877504, 523.017216]"
4244.jpg,human,"[882.993152, 974.3385599999999, 211.996672, 445.24492799999996]"
4244.jpg,human,"[544.577536, 933.508608, 227.555328, 503.574528]"
4244.jpg,human,"[1248.978944, 1008.91392, 219.107328, 432.623616]"
4245.jpg,human,"[1028.861952, 991.8382079999999, 210.051072, 437.46816]"
4245.jpg,human,"[1396.451328, 1003.504128, 262.56384, 429.69139200000006]"
4245.jpg,human,"[704.06144, 960.7296, 194.4920064, 470.521344]"
4245.jpg,human,"[1005.522944, 989.893632, 120.5850112, 439.412736]"
4246.jpg,human,"[1937.139712, 1077.387264, 110.8604928, 353.86368]"
4247.jpg,human,"[1583.163392, 1009.3363200000001, 237.279232, 414.13632000000007]"
4247.jpg,human,"[886.882304, 970.450944, 196.4367872, 466.632192]"
4247.jpg,human,"[1229.18912, 999.6149760000001, 180.8775168, 433.57900799999993]"
4247.jpg,human,"[1145.556992, 1007.391744, 130.3095296, 421.914624]"
4248.jpg,human,"[1909.911552, 1063.7767680000002, 138.0892672, 373.306368]"
4249.jpg,human,"[1872.95744, 1054.0554240000001, 159.4832896, 373.306368]"
425.jpg,animal,"[549.687296, 1000.9943039999999, 551.180288, 502.45939200000004]"
4250.jpg,human,"[668.366848, 958.1890559999999, 258.060288, 481.18118400000003]"
4251.jpg,human,"[551.473152, 925.722624, 236.849152, 507.443712]"
4252.jpg,human,"[431.771648, 900.455424, 202.2715392, 536.627712]"
4253.jpg,human,"[873.269248, 941.285376, 248.948736, 501.629952]"
4254.jpg,human,"[1077.630976, 980.110848, 267.855872, 453.083136]"
4255.jpg,human,"[1268.086784, 976.283136, 192.5470208, 456.910848]"
4256.jpg,human,"[881.047552, 865.457664, 250.894336, 577.457664]"
4257.jpg,human,"[1147.502592, 900.455424, 231.44448, 546.349056]"
4258.jpg,human,"[573.751296, 818.7955200000001, 260.61824, 618.2891520000001]"
4259.jpg,human,"[4.43158528, 877.688832, 304.7424, 547.5563520000001]"
426.jpg,animal,"[1794.547712, 778.771968, 253.431808, 146.88]"
4260.jpg,human,"[560.136192, 933.508608, 268.398592, 507.46368]"
4261.jpg,human,"[293.6832, 908.2321919999999, 280.068096, 528.850944]"
4262.jpg,human,"[1642.688512, 1021.696512, 200.0357376, 408.674304]"
4262.jpg,human,"[1857.398784, 1205.710848, 120.5850112, 233.316864]"
4262.jpg,human,"[1590.175744, 1037.250048, 104.73472, 398.95142400000003]"
4262.jpg,human,"[1482.440704, 1195.3536, 105.1951104, 240.56985600000002]"
4262.jpg,human,"[1911.293952, 1036.279296, 136.706048, 395.586048]"
4263.jpg,human,"[1927.415808, 1139.60448, 103.0807552, 287.757312]"
4263.jpg,human,"[1956.714496, 1051.903488, 91.2658432, 380.103168]"
4263.jpg,human,"[1657.071616, 1026.835968, 108.9155072, 408.304128]"
4263.jpg,human,"[1544.265728, 1199.8786559999999, 128.3647488, 243.038208]"
4263.jpg,human,"[1729.03424, 1013.2254720000001, 147.8137856, 414.13632000000007]"
4264.jpg,human,"[1575.385088, 999.6149760000001, 122.5299968, 449.13408000000004]"
4264.jpg,human,"[1511.102464, 1081.536, 114.3638016, 352.149504]"
4264.jpg,human,"[1373.45024, 1184.950272, 109.3922816, 255.009792]"
4264.jpg,human,"[1820.260352, 988.2593280000001, 215.314432, 440.24524799999995]"
4265.jpg,human,"[643.76832, 1075.4426879999999, 173.0977792, 363.585024]"
4265.jpg,human,"[95.4365952, 801.489408, 228.896768, 641.83296]"
4265.jpg,human,"[270.344192, 838.238208, 138.0892672, 606.6232319999999]"
4265.jpg,human,"[0.0, 1095.856128, 94.2491648, 271.425024]"
4265.jpg,human,"[71.9620096, 824.627712, 134.1995008, 515.240448]"
4266.jpg,human,"[155.5935232, 834.349056, 182.8225024, 583.291392]"
4266.jpg,human,"[115.556352, 1117.949952, 119.1645184, 246.775296]"
4266.jpg,human,"[774.301696, 1090.2405119999999, 148.7593472, 341.99039999999997]"
4266.jpg,human,"[272.504832, 822.0718079999999, 206.649344, 627.376128]"
4267.jpg,human,"[820.75648, 1139.60448, 163.3732608, 299.423232]"
4267.jpg,human,"[398.434304, 1089.472512, 136.2819072, 331.06329600000004]"
4267.jpg,human,"[855.764992, 916.0104960000001, 159.4832896, 336.36403199999995]"
4267.jpg,human,"[964.67968, 1021.0022399999999, 122.5299968, 418.02547200000004]"
4268.jpg,human,"[486.230016, 1040.444928, 143.9240192, 398.582784]"
4268.jpg,human,"[93.1651584, 841.1166720000001, 195.4910208, 503.12447999999995]"
4268.jpg,human,"[3.88984832, 772.13184, 105.0257408, 571.625472]"
4269.jpg,human,"[982.13888, 1153.903104, 130.8413952, 277.41081599999995]"
4269.jpg,human,"[970.514432, 917.955072, 206.16192, 402.47040000000004]"
4269.jpg,human,"[507.623424, 1100.719104, 180.8775168, 340.253184]"
427.jpg,animal,"[1862.61504, 940.1011199999999, 185.38496, 297.068544]"
4270.jpg,human,"[1843.78368, 984.0614400000001, 204.2165248, 451.078656]"
4271.jpg,human,"[1861.287936, 1197.93408, 147.8137856, 235.26144]"
4271.jpg,human,"[1314.7648, 908.2321919999999, 254.783488, 517.185024]"
4272.jpg,human,"[1126.109184, 1164.8808960000001, 159.4832896, 276.091392]"
4272.jpg,human,"[689.584128, 1124.342784, 140.6732288, 313.933824]"
4272.jpg,human,"[1094.680576, 957.551616, 217.698304, 470.564352]"
4273.jpg,human,"[1979.14624, 1218.396672, 68.545536, 220.98432]"
4273.jpg,human,"[1450.909696, 904.344576, 208.105472, 546.349056]"
4274.jpg,human,"[1585.108992, 949.06368, 233.39008, 488.020992]"
4275.jpg,human,"[1460.6336, 927.676416, 215.885824, 509.408256]"
4276.jpg,human,"[1674.575872, 949.06368, 196.4367872, 480.242688]"
4277.jpg,human,"[4.80868352, 0.0, 2042.011648, 1433.4197760000002]"
4278.jpg,human,"[0.0, 0.0, 1372.919808, 1433.69472]"
4279.jpg,human,"[0.413734912, 0.0, 1186.816, 1436.9571839999999]"
428.jpg,animal,"[1755.021312, 1011.9997440000001, 292.214784, 234.565632]"
4280.jpg,human,"[0.0, 3.8886144, 935.921664, 1436.9571839999999]"
4281.jpg,human,"[3.90868992, 0.0, 1502.01344, 1436.8481279999999]"
4282.jpg,human,"[3.90868992, 0.0, 1221.945344, 1436.8481279999999]"
4283.jpg,human,"[0.0, 3.93328128, 1258.694656, 1429.668864]"
4284.jpg,human,"[0.36150272, 0.0, 1351.100416, 1421.626368]"
4285.jpg,human,"[0.0, 0.0, 1351.100416, 1433.292288]"
4286.jpg,human,"[548.5568, 0.1449965568, 603.4432, 1430.587392]"
4287.jpg,human,"[0.0, 0.0, 1293.070336, 1432.416768]"
4288.jpg,human,"[547.508224, 1.94429952, 606.728192, 1423.8673919999999]"
4289.jpg,human,"[0.0, 1.94429952, 1087.123456, 803.6351999999999]"
429.jpg,animal,"[1860.95616, 935.7358080000001, 181.6567808, 301.612032]"
4290.jpg,human,"[546.832384, 0.0472720896, 619.76576, 1435.037184]"
4291.jpg,human,"[0.1367728128, 0.0, 1636.286464, 1425.0531839999999]"
4292.jpg,human,"[4.02661376, 0.0, 1504.03072, 1425.0531839999999]"
4293.jpg,human,"[0.0, 3.8886144, 1591.693312, 1434.7023359999998]"
4294.jpg,human,"[0.0, 0.5352376320000001, 1396.365312, 1443.3454080000001]"
